DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,Latitude,Longitude,FRP
2024/06/20 19:46:55,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,46.0,0.0,1.0,-19.2785,-57.1318,219.4
2024/06/20 19:45:59,GOES-16,Brasil,MATO GROSSO,COLNIZA,Amazônia,26.0,0.0,0.16,-9.0666,-61.2403,113.5
2024/06/20 19:45:44,GOES-16,Brasil,MARANHÃO,SUCUPIRA DO NORTE,Cerrado,26.0,0.0,0.65,-6.4199,-44.2564,68.0
2024/06/20 19:45:52,GOES-16,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,30.0,0.0,1.0,-7.9279,-50.5978,52.4
2024/06/20 19:46:23,GOES-16,Brasil,MATO GROSSO,PARANATINGA,Amazônia,49.0,0.0,0.58,-13.3749,-54.2745,81.4
2024/06/20 19:46:15,GOES-16,Brasil,MATO GROSSO,JUARA,Amazônia,47.0,0.0,0.39,-11.8302,-57.7579,101.5
2024/06/20 19:46:17,GOES-16,Brasil,TOCANTINS,TAGUATINGA,Cerrado,26.0,0.0,1.0,-12.446,-46.6584,156.8
2024/06/20 19:46:51,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,59.0,0.0,-999.0,-18.4389,-57.3661,58.3
2024/06/20 19:46:38,GOES-16,Brasil,MATO GROSSO,CÁCERES,Cerrado,24.0,0.0,1.0,-15.9902,-57.1851,103.6
2024/06/20 19:45:48,GOES-16,Brasil,MARANHÃO,SÃO FÉLIX DE BALSAS,Cerrado,43.0,0.0,1.0,-7.2392,-44.8727,79.5
2024/06/20 19:46:53,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,62.0,0.0,0.89,-18.7777,-57.2812,125.5
2024/06/20 19:46:44,GOES-16,Brasil,MATO GROSSO,CÁCERES,Pantanal,27.0,0.0,0.9,-17.2167,-57.3718,69.9
2024/06/20 19:46:55,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,46.0,0.0,1.0,-19.2585,-57.1345,148.3
2024/06/20 19:46:30,GOES-16,Brasil,MATO GROSSO,TANGARÁ DA SERRA,Cerrado,21.0,0.0,1.0,-14.537,-59.0014,60.7
2024/06/20 19:46:53,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,62.0,0.0,1.0,-18.8353,-57.398,163.4
2024/06/20 19:46:53,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,61.0,0.0,0.87,-18.835,-57.4188,96.4
2024/06/20 19:45:57,GOES-16,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,29.0,0.0,0.82,-8.7446,-51.2061,104.8
2024/06/20 19:46:18,GOES-16,Brasil,TOCANTINS,PARANÃ,Cerrado,67.0,0.0,1.0,-12.4804,-47.9747,67.7
2024/06/20 19:46:55,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,46.0,0.0,0.89,-19.2581,-57.1554,86.0
2024/06/20 19:46:23,GOES-16,Brasil,MATO GROSSO,PARANATINGA,Amazônia,48.0,0.0,0.59,-13.3752,-54.2538,107.2
2024/06/20 19:45:48,GOES-16,Brasil,MARANHÃO,SÃO FÉLIX DE BALSAS,Cerrado,42.0,0.0,1.0,-7.2016,-44.8761,80.0
2024/06/20 19:45:39,GOES-16,Brasil,MARANHÃO,FORTUNA,Cerrado,23.0,0.0,0.23,-5.5982,-43.9748,147.7
2024/06/20 19:47:00,GOES-16,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Cerrado,28.0,0.0,1.0,-20.242,-56.0706,67.5
2024/06/20 19:46:30,GOES-16,Brasil,MATO GROSSO,NOVA XAVANTINA,Cerrado,60.0,0.0,1.0,-14.7074,-52.6522,136.9
2024/06/20 19:46:52,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,39.0,0.0,0.9,-18.7307,-57.7008,93.6
2024/06/20 19:46:15,GOES-16,Brasil,MATO GROSSO,JUARA,Amazônia,19.0,0.0,0.39,-11.9445,-57.6694,197.2
2024/06/20 19:46:17,GOES-16,Brasil,TOCANTINS,TAGUATINGA,Cerrado,33.0,0.0,1.0,-12.4268,-46.6612,115.3
2024/06/20 19:45:22,GOES-16,Brasil,PARÁ,TOMÉ-AÇU,Amazônia,10.0,0.0,0.0,-2.6339,-48.0897,101.9
2024/06/20 19:46:53,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,62.0,0.0,0.86,-18.8553,-57.3954,95.2
2024/06/20 19:56:30,GOES-16,Brasil,MATO GROSSO,NOVA XAVANTINA,Cerrado,60.0,0.0,1.0,-14.707,-52.6734,102.5
2024/06/20 19:56:15,GOES-16,Brasil,MATO GROSSO,JUARA,Amazônia,17.0,0.0,0.37,-11.9447,-57.6495,233.7
2024/06/20 19:55:48,GOES-16,Brasil,MARANHÃO,SÃO FÉLIX DE BALSAS,Cerrado,43.0,0.0,1.0,-7.2204,-44.8744,178.7
2024/06/20 19:56:04,GOES-16,Brasil,TOCANTINS,PIUM,Cerrado,53.0,0.0,1.0,-9.9973,-50.1393,197.4
2024/06/20 19:56:53,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,8.0,0.0,0.84,-18.851,-57.6442,58.4
2024/06/20 19:56:53,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,62.0,0.0,0.86,-18.8553,-57.3954,111.1
2024/06/20 19:55:22,GOES-16,Brasil,PARÁ,TOMÉ-AÇU,Amazônia,10.0,0.0,0.0,-2.6339,-48.0897,127.2
2024/06/20 19:56:17,GOES-16,Brasil,TOCANTINS,TAGUATINGA,Cerrado,33.0,0.0,1.0,-12.4268,-46.6612,95.5
2024/06/20 19:56:15,GOES-16,Brasil,MATO GROSSO,JUARA,Amazônia,19.0,0.0,0.39,-11.9445,-57.6694,208.8
2024/06/20 19:56:52,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,39.0,0.0,0.9,-18.7307,-57.7008,68.2
2024/06/20 19:56:30,GOES-16,Brasil,MATO GROSSO,NOVA XAVANTINA,Cerrado,60.0,0.0,1.0,-14.7074,-52.6522,149.7
2024/06/20 19:55:39,GOES-16,Brasil,MARANHÃO,FORTUNA,Cerrado,23.0,0.0,0.23,-5.5982,-43.9748,115.9
2024/06/20 19:55:48,GOES-16,Brasil,MARANHÃO,SÃO FÉLIX DE BALSAS,Cerrado,42.0,0.0,1.0,-7.2016,-44.8761,73.1
2024/06/20 19:56:23,GOES-16,Brasil,MATO GROSSO,PARANATINGA,Amazônia,48.0,0.0,0.59,-13.3752,-54.2538,109.2
2024/06/20 19:55:59,GOES-16,Brasil,TOCANTINS,PEDRO AFONSO,Cerrado,53.0,0.0,1.0,-9.1609,-47.7539,60.7
2024/06/20 19:55:57,GOES-16,Brasil,PARÁ,CUMARU DO NORTE,Amazônia,29.0,0.0,0.82,-8.7446,-51.2061,99.3
2024/06/20 19:56:53,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,61.0,0.0,0.87,-18.835,-57.4188,79.7
2024/06/20 19:56:53,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,62.0,0.0,1.0,-18.8353,-57.398,139.3
2024/06/20 19:56:55,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,46.0,0.0,1.0,-19.2585,-57.1345,116.5
2024/06/20 19:56:44,GOES-16,Brasil,MATO GROSSO,CÁCERES,Pantanal,27.0,0.0,0.9,-17.2167,-57.3718,62.7
2024/06/20 19:56:53,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,62.0,0.0,0.89,-18.7777,-57.2812,126.3
2024/06/20 19:55:48,GOES-16,Brasil,MARANHÃO,SÃO FÉLIX DE BALSAS,Cerrado,43.0,0.0,1.0,-7.2392,-44.8727,71.7
2024/06/20 19:56:38,GOES-16,Brasil,MATO GROSSO,CÁCERES,Cerrado,24.0,0.0,1.0,-15.9902,-57.1851,97.1
2024/06/20 19:55:58,GOES-16,Brasil,TOCANTINS,GOIANORTE,Cerrado,40.0,0.0,0.99,-8.9022,-48.8913,62.9
2024/06/20 19:56:51,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,59.0,0.0,-999.0,-18.4389,-57.3661,56.7
2024/06/20 19:56:17,GOES-16,Brasil,TOCANTINS,TAGUATINGA,Cerrado,26.0,0.0,1.0,-12.446,-46.6584,182.5
2024/06/20 19:55:58,GOES-16,Brasil,TOCANTINS,SANTA MARIA DO TOCANTINS,Cerrado,36.0,0.0,0.93,-8.8773,-47.8481,68.4
2024/06/20 19:56:15,GOES-16,Brasil,MATO GROSSO,JUARA,Amazônia,47.0,0.0,0.39,-11.8302,-57.7579,103.3
2024/06/20 19:56:23,GOES-16,Brasil,MATO GROSSO,PARANATINGA,Amazônia,49.0,0.0,0.58,-13.3749,-54.2745,86.9
2024/06/20 19:55:59,GOES-16,Brasil,MATO GROSSO,COLNIZA,Amazônia,26.0,0.0,0.16,-9.0666,-61.2403,108.8
2024/06/20 19:56:55,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,46.0,0.0,1.0,-19.2785,-57.1318,182.4
2024/06/20 19:56:27,GOES-16,Brasil,MATO GROSSO,DIAMANTINO,Cerrado,26.0,0.0,0.91,-13.9713,-56.7874,75.4
2024/06/20 19:55:21,GOES-16,Brasil,PARÁ,MOJU,Amazônia,10.0,0.0,0.0,-2.4455,-49.1029,139.1
2024/06/20 19:55:21,GOES-16,Brasil,PARÁ,MOJU,Amazônia,10.0,0.0,0.01,-2.4454,-49.1242,224.6
2024/06/20 19:56:52,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,45.0,0.0,0.93,-18.7108,-57.7033,69.8
2024/06/20 19:56:55,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,46.0,0.0,1.0,-19.2781,-57.1527,94.1
2024/06/20 19:55:59,GOES-16,Brasil,MATO GROSSO,COLNIZA,Amazônia,26.0,0.0,0.15,-9.0668,-61.2212,175.4
2024/06/20 19:57:08,GOES-16,Brasil,SÃO PAULO,QUEIROZ,Mata Atlântica,25.0,0.0,1.0,-21.8463,-50.3173,110.6
2024/06/20 19:55:58,GOES-16,Brasil,MARANHÃO,ALTO PARNAÍBA,Cerrado,41.0,0.0,0.77,-8.9518,-46.4221,66.3
2024/06/20 19:56:12,GOES-16,Brasil,TOCANTINS,DUERÉ,Cerrado,52.0,0.0,1.0,-11.483,-49.4831,74.1
2024/06/20 19:56:38,GOES-16,Brasil,MATO GROSSO,CÁCERES,Cerrado,25.0,0.0,1.0,-16.0096,-57.183,85.4
2024/06/20 19:56:09,GOES-16,Brasil,MATO GROSSO,JUARA,Amazônia,16.0,0.0,1.0,-10.7548,-57.9763,72.0
2024/06/20 19:56:38,GOES-16,Brasil,MATO GROSSO,CÁCERES,Pantanal,26.0,0.0,0.93,-16.0099,-57.1626,53.4
2024/06/20 19:56:56,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,46.0,0.0,1.0,-19.3185,-57.1264,83.2
2024/06/20 19:56:53,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,61.0,0.0,0.95,-18.8549,-57.4162,73.8
2024/06/20 19:55:28,GOES-16,Brasil,PARÁ,GOIANÉSIA DO PARÁ,Amazônia,12.0,0.0,0.06,-3.7024,-49.1693,93.0
2024/06/20 19:55:48,GOES-16,Brasil,MARANHÃO,SÃO FÉLIX DE BALSAS,Cerrado,44.0,0.0,1.0,-7.2394,-44.8498,76.0
2024/06/20 19:55:59,GOES-16,Brasil,TOCANTINS,PEDRO AFONSO,Cerrado,53.0,0.0,1.0,-9.1612,-47.7319,57.8
2024/06/20 19:56:18,GOES-16,Brasil,TOCANTINS,PARANÃ,Cerrado,67.0,0.0,1.0,-12.48,-47.997,160.8
2024/06/20 19:56:38,GOES-16,Brasil,MATO GROSSO,CÁCERES,Cerrado,26.0,0.0,0.91,-15.9905,-57.1647,106.4
2024/06/20 19:56:01,GOES-16,Brasil,MATO GROSSO,NOVA BANDEIRANTES,Amazônia,17.0,0.0,0.82,-9.3118,-58.3055,50.6
2024/06/20 19:56:15,GOES-16,Brasil,MATO GROSSO,JUARA,Amazônia,47.0,0.0,0.41,-11.83,-57.7777,72.9
2024/06/20 19:56:17,GOES-16,Brasil,TOCANTINS,TAGUATINGA,Cerrado,32.0,0.0,1.0,-12.4465,-46.6357,91.6
2024/06/20 19:55:30,GOES-16,Brasil,PARÁ,DOM ELISEU,Amazônia,25.0,0.0,0.14,-3.9859,-48.0843,76.5
2024/06/20 19:56:19,GOES-16,Brasil,MATO GROSSO,BRASNORTE,Amazônia,52.0,0.0,0.65,-12.5302,-57.761,78.4
2024/06/20 19:56:55,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,46.0,0.0,1.0,-19.2985,-57.1291,73.0
2024/06/20 19:55:58,GOES-16,Brasil,TOCANTINS,GOIANORTE,Cerrado,38.0,0.0,1.0,-8.902,-48.9129,59.5
2024/06/20 19:56:53,GOES-16,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,62.0,0.0,0.94,-18.7578,-57.2838,66.2
2024/06/20 19:57:08,GOES-16,Brasil,SÃO PAULO,HERCULÂNDIA,Mata Atlântica,25.0,0.0,1.0,-21.8671,-50.3127,98.0
2024/06/20 19:56:53,GOES-16,Bolivia,Santa Cruz,Chiquitos,,63.0,0.0,1.0,-18.8485,-57.7891,75.1
2024/06/20 19:56:53,GOES-16,Bolivia,Santa Cruz,Chiquitos,,54.0,0.0,1.0,-18.8289,-57.771,80.2
2024/06/20 19:56:53,GOES-16,Bolivia,Santa Cruz,Chiquitos,,56.0,0.0,1.0,-18.8285,-57.7916,187.9
2024/06/20 19:56:53,GOES-16,Bolivia,Santa Cruz,Chiquitos,,45.0,0.0,0.93,-18.809,-57.7735,72.4
2024/06/20 19:56:53,GOES-16,Bolivia,Santa Cruz,Chiquitos,,50.0,0.0,0.96,-18.8086,-57.7942,89.6
2024/06/20 19:56:52,GOES-16,Bolivia,Santa Cruz,Chiquitos,,55.0,0.0,1.0,-18.6073,-59.192,70.3
2024/06/20 19:56:50,GOES-16,Bolivia,Santa Cruz,Cordillera,,4.0,0.23,1.0,-18.1904,-62.1537,81.2
2024/06/20 19:56:50,GOES-16,Bolivia,Santa Cruz,Cordillera,,4.0,0.18,1.0,-18.1901,-62.1736,63.0
2024/06/20 19:56:47,GOES-16,Bolivia,Santa Cruz,Chiquitos,,51.0,0.0,1.0,-17.7159,-60.8004,66.3
2024/06/20 19:56:41,GOES-16,Bolivia,Santa Cruz,José Miguel de Velasco,,52.0,0.0,1.0,-16.6525,-59.8623,106.6
2024/06/20 19:56:41,GOES-16,Bolivia,Santa Cruz,José Miguel de Velasco,,52.0,0.0,1.0,-16.6522,-59.8823,67.7
2024/06/20 19:56:41,GOES-16,Bolivia,Santa Cruz,José Miguel de Velasco,,58.0,0.0,1.0,-16.5363,-58.405,91.9
2024/06/20 19:56:41,GOES-16,Bolivia,Santa Cruz,José Miguel de Velasco,,59.0,0.0,1.0,-16.5168,-58.407,87.2
2024/06/20 19:56:40,GOES-16,Bolivia,Santa Cruz,Ñuflo de Chávez,,0.0,0.0,0.86,-16.3731,-62.0116,90.9
2024/06/20 19:56:40,GOES-16,Bolivia,Santa Cruz,Ñuflo de Chávez,,0.0,0.1,0.83,-16.3729,-62.0313,203.6
2024/06/20 19:56:39,GOES-16,Bolivia,Santa Cruz,José Miguel de Velasco,,47.0,0.0,1.0,-16.1404,-60.3692,82.5
2024/06/20 19:56:38,GOES-16,Bolivia,Santa Cruz,José Miguel de Velasco,,41.0,0.0,1.0,-15.9803,-60.7804,84.7
2024/06/20 19:56:38,GOES-16,Bolivia,Santa Cruz,José Miguel de Velasco,,43.0,0.0,1.0,-15.9609,-60.782,56.0
2024/06/20 19:56:35,GOES-16,Bolivia,Santa Cruz,José Miguel de Velasco,,37.0,0.0,1.0,-15.5403,-60.3827,109.1
2024/06/20 19:56:35,GOES-16,Bolivia,Santa Cruz,José Miguel de Velasco,,37.0,0.0,1.0,-15.521,-60.3844,74.0
2024/06/20 19:56:20,GOES-16,Bolivia,La Paz,Abel Iturralde,,2.0,0.0,1.0,-12.6168,-68.0681,90.6
2024/06/20 19:56:20,GOES-16,Bolivia,La Paz,Abel Iturralde,,3.0,0.0,1.0,-12.5981,-68.05,134.7
2024/06/20 19:56:20,GOES-16,Bolivia,La Paz,Abel Iturralde,,2.0,0.0,0.7,-12.598,-68.0688,120.6
2024/06/20 19:56:39,GOES-16,Bolivia,Santa Cruz,José Miguel de Velasco,,47.0,0.0,1.0,-16.1599,-60.3674,63.1
2024/06/20 18:53:00,AQUA_M-T,Bolivia,La Paz,Abel Iturralde,,2.0,0.0,0.95,-12.61106,-68.06376,33.9
2024/06/20 18:53:00,AQUA_M-T,Bolivia,La Paz,Abel Iturralde,,2.0,0.0,1.0,-12.60969,-68.05452,39.9
2024/06/20 18:53:00,AQUA_M-T,Bolivia,La Paz,Abel Iturralde,,2.0,0.0,0.82,-12.6021,-68.06516,18.3
2024/06/20 18:53:00,AQUA_M-T,Bolivia,La Paz,Abel Iturralde,,2.0,0.0,1.0,-12.60073,-68.05592,6.4
2024/06/20 18:58:00,AQUA_M-T,Ecuador,Guayas,Balao,,3.0,2.75,0.35,-2.85804,-79.74448,79.4
2024/06/20 18:58:00,AQUA_M-T,Ecuador,Guayas,Balao,,2.0,4.18,0.2,-2.85376,-79.71431,30.6
2024/06/20 18:58:00,AQUA_M-T,Ecuador,Guayas,Daule,,4.0,0.0,1.0,-1.80885,-80.05657,31.2
2024/06/20 18:49:00,AQUA_M-T,Argentina,Corrientes,Paso de los Libres,,0.0,0.0,0.18,-29.36538,-57.00088,15.8
2024/06/20 18:47:00,AQUA_M-T,Argentina,Entre Ríos,Gualeguaychú,,4.0,0.0,0.84,-32.95626,-58.60163,16.2
2024/06/20 18:49:00,AQUA_M-T,Argentina,Entre Ríos,Federal,,7.0,0.0,0.8,-31.2103,-59.01997,7.5
2024/06/20 18:49:00,AQUA_M-T,Argentina,Entre Ríos,Federal,,7.0,0.0,0.8,-31.20868,-59.01463,8.9
2024/06/20 18:47:00,AQUA_M-T,Argentina,Buenos Aires,San Nicolás,,4.0,0.42,0.9,-33.38268,-60.26145,6.4
2024/06/20 18:51:00,AQUA_M-T,Paraguay,Alto Paraguay,La Victoria,,44.0,0.2,1.0,-21.10926,-58.29941,74.0
2024/06/20 18:51:00,AQUA_M-T,Paraguay,Alto Paraguay,La Victoria,,42.0,0.28,1.0,-21.10842,-58.30732,112.6
2024/06/20 18:51:00,AQUA_M-T,Bolivia,Santa Cruz,José Miguel de Velasco,,57.0,0.0,1.0,-16.5326,-58.4183,29.6
2024/06/20 18:51:00,AQUA_M-T,Bolivia,Santa Cruz,José Miguel de Velasco,,58.0,0.0,1.0,-16.51671,-58.42178,111.6
2024/06/20 18:49:00,AQUA_M-T,Paraguay,Presidente Hayes,Pozo Colorado,,36.0,0.0,1.0,-23.21995,-59.78291,12.6
2024/06/20 18:49:00,AQUA_M-T,Paraguay,Boquerón,Mariscal José Félix Estigarribia,,42.0,0.0,1.0,-22.5133,-61.02324,22.3
2024/06/20 18:51:00,AQUA_M-T,Bolivia,Santa Cruz,José Miguel de Velasco,,49.0,0.0,1.0,-16.6398,-59.86207,40.3
2024/06/20 18:51:00,AQUA_M-T,Bolivia,Santa Cruz,José Miguel de Velasco,,49.0,0.0,1.0,-16.63698,-59.87056,48.1
2024/06/20 18:51:00,AQUA_M-T,Bolivia,Santa Cruz,José Miguel de Velasco,,46.0,0.0,1.0,-16.46254,-60.81055,43.5
2024/06/20 18:51:00,AQUA_M-T,Bolivia,Santa Cruz,José Miguel de Velasco,,46.0,0.0,1.0,-16.44918,-60.81319,85.6
2024/06/20 18:51:00,AQUA_M-T,Bolivia,Santa Cruz,José Miguel de Velasco,,47.0,0.0,1.0,-16.24928,-60.3201,130.5
2024/06/20 18:51:00,AQUA_M-T,Bolivia,Santa Cruz,José Miguel de Velasco,,47.0,0.0,1.0,-16.24587,-60.32597,63.9
2024/06/20 18:51:00,AQUA_M-T,Bolivia,Santa Cruz,José Miguel de Velasco,,47.0,0.0,1.0,-16.18081,-60.36428,109.7
2024/06/20 18:51:00,AQUA_M-T,Bolivia,Santa Cruz,José Miguel de Velasco,,47.0,0.0,1.0,-16.17541,-60.37288,86.9
2024/06/20 18:51:00,AQUA_M-T,Bolivia,Santa Cruz,José Miguel de Velasco,,47.0,0.0,1.0,-16.08738,-60.36483,51.5
2024/06/20 18:51:00,AQUA_M-T,Bolivia,Santa Cruz,José Miguel de Velasco,,47.0,0.0,1.0,-16.08403,-60.37062,38.8
2024/06/20 18:51:00,AQUA_M-T,Bolivia,Santa Cruz,José Miguel de Velasco,,42.0,0.0,1.0,-15.97284,-60.77832,85.3
2024/06/20 18:51:00,AQUA_M-T,Bolivia,Santa Cruz,José Miguel de Velasco,,41.0,0.0,1.0,-15.96948,-60.79781,162.5
2024/06/20 18:51:00,AQUA_M-T,Bolivia,Santa Cruz,José Miguel de Velasco,,40.0,0.0,1.0,-15.96347,-60.80421,62.3
2024/06/20 18:51:00,AQUA_M-T,Bolivia,Santa Cruz,José Miguel de Velasco,,43.0,0.0,1.0,-15.95932,-60.78106,91.8
2024/06/20 18:51:00,AQUA_M-T,Bolivia,Santa Cruz,José Miguel de Velasco,,51.0,0.0,1.0,-15.64904,-60.55913,27.5
2024/06/20 18:51:00,AQUA_M-T,Bolivia,Santa Cruz,José Miguel de Velasco,,50.0,0.0,1.0,-15.64331,-60.56773,29.6
2024/06/20 18:51:00,AQUA_M-T,Bolivia,Santa Cruz,José Miguel de Velasco,,37.0,0.0,1.0,-15.63507,-60.44187,30.9
2024/06/20 18:51:00,AQUA_M-T,Bolivia,Santa Cruz,José Miguel de Velasco,,37.0,0.0,1.0,-15.626,-60.43629,32.9
2024/06/20 18:51:00,AQUA_M-T,Bolivia,Santa Cruz,José Miguel de Velasco,,37.0,0.0,1.0,-15.5418,-60.40825,29.8
2024/06/20 18:51:00,AQUA_M-T,Bolivia,Santa Cruz,José Miguel de Velasco,,37.0,0.0,1.0,-15.53906,-60.4138,22.4
2024/06/20 18:51:00,AQUA_M-T,Bolivia,Santa Cruz,Chiquitos,,51.0,0.0,1.0,-17.71349,-60.79474,63.2
2024/06/20 18:51:00,AQUA_M-T,Bolivia,Santa Cruz,Chiquitos,,51.0,0.0,1.0,-17.711,-60.78785,28.2
2024/06/20 18:51:00,AQUA_M-T,Bolivia,Santa Cruz,Chiquitos,,51.0,0.0,1.0,-17.40048,-59.97678,21.9
2024/06/20 18:51:00,AQUA_M-T,Bolivia,Santa Cruz,José Miguel de Velasco,,49.0,0.0,1.0,-16.72164,-60.21731,30.5
2024/06/20 18:51:00,AQUA_M-T,Bolivia,Santa Cruz,José Miguel de Velasco,,50.0,0.0,1.0,-16.71635,-60.22622,50.4
2024/06/20 18:51:00,AQUA_M-T,Paraguay,Boquerón,General Eugenio A. Garay,,43.0,0.0,1.0,-21.18013,-61.2574,90.0
2024/06/20 18:51:00,AQUA_M-T,Paraguay,Boquerón,General Eugenio A. Garay,,42.0,0.0,1.0,-21.16843,-61.25986,58.1
2024/06/20 18:51:00,AQUA_M-T,Paraguay,Boquerón,General Eugenio A. Garay,,7.0,0.0,1.0,-21.13866,-61.34425,49.2
2024/06/20 18:51:00,AQUA_M-T,Bolivia,Santa Cruz,José Miguel de Velasco,,62.0,0.0,0.95,-16.53866,-61.52537,38.1
2024/06/20 18:51:00,AQUA_M-T,Bolivia,Santa Cruz,José Miguel de Velasco,,56.0,0.0,0.94,-16.5043,-61.55231,15.9
2024/06/20 18:51:00,AQUA_M-T,Bolivia,Santa Cruz,Ñuflo de Chávez,,0.0,0.0,0.88,-16.4187,-62.03681,27.5
2024/06/20 18:51:00,AQUA_M-T,Bolivia,Santa Cruz,Ñuflo de Chávez,,0.0,0.0,0.85,-16.41521,-62.01698,16.8
2024/06/20 18:51:00,AQUA_M-T,Bolivia,Santa Cruz,Ñuflo de Chávez,,5.0,0.0,0.88,-16.38648,-61.92637,11.7
2024/06/20 18:51:00,AQUA_M-T,Bolivia,Santa Cruz,Ñuflo de Chávez,,8.0,0.0,0.91,-16.38316,-61.90774,24.6
2024/06/20 18:51:00,AQUA_M-T,Bolivia,Santa Cruz,Ñuflo de Chávez,,0.0,0.08,0.83,-16.37648,-62.02942,281.3
2024/06/20 18:51:00,AQUA_M-T,Bolivia,Santa Cruz,Ñuflo de Chávez,,0.0,0.1,0.82,-16.3697,-62.04437,196.1
2024/06/20 18:51:00,AQUA_M-T,Bolivia,Santa Cruz,Ñuflo de Chávez,,0.0,0.09,0.83,-16.36636,-62.0259,228.0
2024/06/20 18:51:00,AQUA_M-T,Bolivia,Santa Cruz,Ñuflo de Chávez,,0.0,0.1,0.83,-16.36426,-62.03162,90.4
2024/06/20 18:51:00,AQUA_M-T,Bolivia,Santa Cruz,Ñuflo de Chávez,,46.0,0.0,0.95,-15.92806,-61.64564,62.0
2024/06/20 18:51:00,AQUA_M-T,Bolivia,Santa Cruz,Ñuflo de Chávez,,46.0,0.0,0.95,-15.92668,-61.64057,99.4
2024/06/20 18:51:00,AQUA_M-T,Bolivia,Santa Cruz,Ñuflo de Chávez,,45.0,0.0,0.95,-15.92451,-61.62533,43.8
2024/06/20 18:51:00,AQUA_M-T,Bolivia,Santa Cruz,Ñuflo de Chávez,,36.0,0.0,0.72,-15.65127,-61.80036,38.9
2024/06/20 18:51:00,AQUA_M-T,Bolivia,Santa Cruz,Ñuflo de Chávez,,32.0,0.0,0.71,-15.54785,-61.80519,27.8
2024/06/20 18:51:00,AQUA_M-T,Bolivia,Santa Cruz,Ñuflo de Chávez,,30.0,0.0,0.71,-15.54436,-61.78548,14.4
2024/06/20 18:51:00,AQUA_M-T,Bolivia,Santa Cruz,Ñuflo de Chávez,,0.0,0.0,0.77,-16.83817,-61.86296,24.5
2024/06/20 18:51:00,AQUA_M-T,Bolivia,Santa Cruz,Cordillera,,4.0,0.3,1.0,-18.22358,-62.17505,40.3
2024/06/20 18:51:00,AQUA_M-T,Bolivia,Santa Cruz,Cordillera,,4.0,0.36,1.0,-18.22068,-62.15839,120.2
2024/06/20 18:51:00,AQUA_M-T,Bolivia,Santa Cruz,Cordillera,,3.0,0.28,1.0,-18.21197,-62.17733,38.1
2024/06/20 18:51:00,AQUA_M-T,Bolivia,Santa Cruz,Cordillera,,4.0,0.3,1.0,-18.20905,-62.16067,28.1
2024/06/20 18:51:00,AQUA_M-T,Bolivia,Santa Cruz,Cordillera,,4.0,0.2,1.0,-18.20035,-62.17961,25.8
2024/06/20 18:51:00,AQUA_M-T,Bolivia,Santa Cruz,Cordillera,,4.0,0.22,1.0,-18.19742,-62.16295,94.1
2024/06/20 18:51:00,AQUA_M-T,Bolivia,Chuquisaca,Luis Calvo,,47.0,0.0,0.99,-20.90958,-62.67962,15.4
2024/06/20 18:49:00,AQUA_M-T,Argentina,Salta,Orán,,48.0,0.0,1.0,-24.05181,-63.73473,20.1
2024/06/20 18:53:00,AQUA_M-T,Bolivia,El Beni,Vaca Díez,,16.0,0.0,1.0,-13.61517,-63.50935,16.5
2024/06/20 18:53:00,AQUA_M-T,Bolivia,El Beni,Vaca Díez,,27.0,0.0,0.84,-13.29632,-63.52555,17.4
